Nom,Prix,Description,Isbn,Photo,Editeur,Auteur
"TRADING EN LIGNE: 10 LIVRES EN 1: Le Guide Ultime Pour Apprendre des Trucs, des Techniques et des Secrets, Limiter les Risques et Apprendre Stratégies Simples + BONUS SUPPLÉMENTAIRES",11.5,"⭐ NOUVELLE ÉDITION TOTALEMENT ACTUALISÉE 2024 TOP 5 DES LIVRES DE TRADING⭐

BONUS SUPPLÉMENTAIRE À LA FIN DU LIVRE !!!

Vous souhaitez aborder le monde du trading ?
Ou souhaitez-vous devenir financièrement libre?
Ou souhaitez-vous simplement une entrée supplémentaire ?

CES LIVRES SONT POUR VOUS !!!
Grâce à cette COLLECTION de 10 livres en 1 vous pourrez créer les bases pour aborder le monde du trading en ligne.
Vous comprendrez par où commencer et comment aborder un monde qui, s'il n'est pas pris au sérieux, reste inaccessible.

Si vous en avez assez de votre travail et que vous voulez comprendre comment créer un revenu supplémentaire ou même un travail alternatif, le trading pourrait être votre solution.
Il y a plusieurs facteurs qui mènent au succès. La détermination et la passion ne suffisent pas.
Il faut aussi avoir une parfaite maîtrise de ses émotions, étudier et continuer à s'entraîner et être prêt à perdre !",979-8861967853,https://m.media-amazon.com/images/I/61tzCggfU7L._SY522_.jpg,Independently published (20 septembre 2023),Mario Trapp
La Bourse en 50 notions clés pour les Nuls,13.88,"Les principales notions de la Bourse expliquées
Ce livre s'adresse à tous ceux qui voudraient faire fructifier leur épargne ou qui, tout simplement, aimeraient savoir comment fonctionne la Bourse et à quoi elle sert. Le CAC 40, les obligations, les marchés financiers, les dividendes... ce n'est finalement pas si compliqué ! Dans cet ouvrage, vous trouverez 50 notions clés, expliquées de façon claire et synthétique, pour vous permettre de mieux comprendre comment marche la Bourse et d'y faire les bons paris.

50 notions, dont :
Le bitcoin et les autres cryptoactifs
Les actions
Les turbos
La gestion indicielle
L'investissement socialement responsable",978-2412087107,https://m.media-amazon.com/images/I/61xA4pCXF4L._SY522_.jpg,Pour les nuls (27 avril 2023),Gérard Horny
The Algebra of Wealth: A Simple Formula for Financial Security,12.56,"AN INSTANT #1 NEW YORK TIMES BESTSELLER

A must-have guide to optimizing your life for wealth and success, from bestselling author, NYU professor, and cohost of the Pivot podcast Scott Galloway.

A must-have guide to optimizing your life for wealth and success, from bestselling author, NYU professor, and cohost of the Pivot podcast Scott Galloway

Today’s workers have more opportunities and mobility than any generation before. They also face unprecedented challenges, including inflation, labor and housing shortages, and climate volatility. Even the notion of retirement is undergoing a profound rethink, as our lifespans extend and our relationship with work evolves. In this environment, the tried-and-true financial advice our parents followed is no longer enough. It’s time for a new playbook.

In",978-0593718322,https://m.media-amazon.com/images/I/61JvKgt3PVL._SY522_.jpg,Penguin Publishing Group; 1er édition (23 avril 2024),Scott Galloway
Bitcoin & cryptomonnaies faciles. Comprendre les monnaies numériques et leurs enjeux économiques et politiques: Comprendre les monnaies numériques et leurs enjeux économiques et politiques,12.95,"Bitcoin, NFT, blockchain, stablecoins, DeFi, Ethereum... En tout juste une décennie, les cryptomonnaies sont devenues un enjeu politique et économique majeur. Mais malgré leur popularité, leur univers reste complexe, empreint d'exaltation et de scepticisme.
Avec pédagogie et simplicité, Claire Balva et Alexandre Stachtchenko offrent une introduction accessible à Bitcoin et aux cryptomonnaies. Après une présentation des écueils du système monétaire et financier à l'ère d'Internet, le voyage peut commencer. Origines, fonctionnement, enjeux et espoirs... Faites le tour au fil des chapitres et mettez le pied à l'étrier grâce à quelques conseils pratiques.
Un livre indispensable pour pouvoir enfin prendre part à la conversation sur les cryptomonnaies !",978-2412081716,https://m.media-amazon.com/images/I/61p5qNQ6KBL._SY522_.jpg,First (29 septembre 2022),Claire Balva
Les magiciens des marchés: Entretiens avec les meilleurs traders,7.15,"Comment certains des traders les plus performants ont-ils amassé des millions de dollars en l'espace d'un an... ou parfois de quelques heures ? Sont-ils les maîtres d'une magie sans prix ou simplement les gagnants très fortunés d'une loterie aléatoire de marché permettant seulement à quelques joueurs de devenir extraordinairement riches ? Quels sont les secrets de leur incroyable succès ?
L'expert de marché Jack D. Schwager interviewe les meilleurs traders sur une diversité de marchés et constate qu'une combinaison intéressante de méthode et de posture mentale en est largement responsable... et présente ces traders exceptionnels de façon à offrir au lecteur un aperçu sur le fonctionnement de ces traders d'exception.",978-2909356990,https://m.media-amazon.com/images/I/61WmqzaeLxL._SY522_.jpg,VALOR (6 mai 2011),Jack Schwager
Invisible Women: the Sunday Times number one bestseller exposing the gender bias women face every day,16.08,"*THE SUNDAY TIMES NUMBER ONE BESTSELLER*
*OVER A MILLION COPIES SOLD*

Discover the shocking gender bias that affects our everyday lives.

'HELL YES. This is one of those books that has the potential to change things - a monumental piece of research' Caitlin Moran

Imagine a world where...

· Your phone is too big for your hand
· Your doctor prescribes a drug that is wrong for your body",978-1784706289,https://m.media-amazon.com/images/I/81y93o7IKdL._SY522_.jpg,Vintage; 1er édition (5 mars 2020),Caroline Criado Perez
Monnaie et finance écologiques,39.9,"La référence des cours d’économie et de finance en matière de durabilité.

On ne peut se passer d’une refonte des enseignements en économie et en finance pour faire face aux enjeux du xxie siècle. En effet, la plupart des grandes théories économiques et financières ont été conçues aux xixe et xxe siècles, une période où le monde n’avait pas de limites.
Ce manuel permettra aux enseignants d’introduire dans leur cours de nouvelles perspectives de durabilité. Pour revisiter les fondements de l’économie financière et monétaire. Il analyse les instruments économiques et financiers quipeuvent être utilisés pour relever les défis écologiques.",978-2807360693,https://m.media-amazon.com/images/I/71-8HeJI+pL._SY522_.jpg,DE BOECK SUP; 1er édition (29 mai 2024),Thomas Lagoarde-Ségot
,5.95,,,,,
"The World for Sale: Money, Power and the Traders Who Barter the Earth’s Resources",18.18,"'Gripping' Economist
'Jaw-dropping' Sunday Times
'Riveting' Financial Times
'Fascinating' Reuters

We are entering an age of energy crises and food shortages. This book reveals why.

Meet the swashbuckling traders who supply the world with energy, food and metal.

Their goal: To make billions by buying and selling raw materials - flogging Russian gas to Europe, Saudi oil to America and Congolese metals to Silicon Valley.

Their methods: Whatever it takes - whether funnelling cash to Vladimir Putin's sanction-stricken Kremlin, schmoozing Russian metal oligarchs after the collapse of the Soviet Union, or striking deals with the Libyan rebels at the height of the Arab Spring.

These are the commodity traders. You've probably never heard of them. But, like it or not, you're one of their customers.",978-1847942678,https://m.media-amazon.com/images/I/71Mi49JF4DS._SY522_.jpg,Penguin; Heruitgave édition (10 mars 2022),Javier Blas
Ces grands destins qui ont fait l'histoire,22.9,"Des voix qui commandent une jeune fille, un naufrage qui conduit un explorateur à de grands défis maritimes, un peintre italien qui traverse les Alpes avec pour tout bagage un tableau qui deviendra le plus beau trésor du musée du Louvre.

D'humeur complice, Christine Kelly et Marc Menant nous plongent avec délectation au coeur d'un temps où les destins faisaient l'Histoire. Et quels destins ! Saint-Exupéry, la reine Margot, Marie Curie, Beethoven, Bonaparte, Léonard de Vinci, Jeanne d'Arc, Christophe Colomb, Jean de La Fontaine, Victor Hugo ont scellé notre patrimoine culturel.

En conteurs avisés et passionnés, en grands pédagogues aussi, ils nous font entrer dans l'intimité des grands destins de l'Histoire pour que nous en saisissions toute la portée extraordinaire. Des narrations captivantes pimentées d'anecdotes croustillantes. De par la magie des récits, le temps est aboli : nous voici en immersion dans l'Histoire.",978-2259317634,https://m.media-amazon.com/images/I/61gVI9KQ91L._SY522_.jpg,Plon; Illustrated édition (23 novembre 2023),Marc Menant
Comprendre le monde - 7e éd.: Les relations internationales expliquées à tous,19.9,"États-Unis, Europe, Chine, Russie, mais aussi firmes multinationales, ONG, opinions publiques et GAFAM : quel est le poids des différents acteurs internationaux ? Réchauffement climatique, migrations, Covid-19, retour de la guerre en Europe… Quels défis globaux se dressent devant nous ? À quelles menaces devons-nous faire face ? Comment penser les débats sur les valeurs (démocratie, morale politique, souveraineté, ingérence) ?
Dans un style accessible et pédagogique, Pascal Boniface fournit les clés de compréhension des enjeux majeurs du monde contemporain, pour tous ceux qui souhaitent s’y retrouver dans le flux continu d’informations, situer les événements dans un contexte plus large, comprendre la vie internationale et les rapports de force qui la structurent.
La mondialisation a bousculé tous les repères. À l’heure où la frontière entre le national et l’international est brouillée, les événements extérieurs influent sur notre quotidien. Les défis sont devenus planétaires et ne peuvent être compris et relevés que dans un cadre global. Comprendre le monde n’est pas nécessaire, c’est indispensable.",978-2200634841,https://m.media-amazon.com/images/I/81U9PI7HHDL._SY522_.jpg,Armand Colin; 7e édition (8 mars 2023),Pascal Boniface
"Bitcoin et les cryptomonnaies pour les Nuls: Livre sur la finance, Tout savoir sur les cryptomonnaies, Comprendre la blockchain et faire de bons investissements, Se lancer dans le trading",24.95,"Le livre idéal pour tout comprendre sur le boom actuel des cryptomonnaies et investir sans risque - un sujet au coeur de l'actualité, le titre best-seller sur les cryptomonnaies !
DÉCOUVRIR LES CRYPTOMONNAIES:

Pas une semaine ne se passe sans que la presse ne parle des cryptomonnaies, un simple tweet d'Elon Musk suffit à faire décoller ou rechuter le Bitcoin.
Pour autant, tout est-il vraiment si rose dans ce nouvel univers, qui s'apparente encore à un nouveau Far West ? Au contraire, arnaques et pièges abondent, et face aux gains mirobolants réalisés par certains, des milliers de particuliers ont été floués de leurs économies.

Pour s'aventurer dans ce qui s'apparente à une jungle, il est nécessaire de se former. C'est l'objet de la nouvelle édition de ce livre sur la finance pour les Nuls, avec une mise à jour quasiment intégrale du contenu, tant ce domaine a évolué en trois ans.",978-2412083734,https://m.media-amazon.com/images/I/61etqx3nosL._SY522_.jpg,Pour les nuls; 3e édition (23 mars 2023),Daniel Ichbiah
The Personal MBA: A World-Class Business Education in a Single Volume,17.55,"10th Anniversary edition * Completely revised and updated * over 800,000 copies sold

ARE YOU TEMPTED TO GO TO BUSINESS SCHOOL? SAVE YOUR MONEY AND READ THE PERSONAL MBA INSTEAD.

This bestselling business classic gives you everything you need to transform your business and your career.

An MBA at a top business school is an enormous investment in time and cash. And if you don't want to work for a consulting firm or an investment bank, the chances are it simply isn't worth it.",978-0670919536,https://m.media-amazon.com/images/I/71IWc+F7yeL._SY522_.jpg,Penguin; 1er édition (6 septembre 2012),Josh Kaufman
The Challenger Sale: How To Take Control of the Customer Conversation,12.0,"THE INTERNATIONAL BESTSELLER: OVER HALF A MILLION COPIES SOLD

Matthew Dixon and Brent Adamson share the secret to sales success: don't just build relationships with customers. Challenge them!


What's the secret to sales success?

If you're like most business leaders, you'd say it's fundamentally about relationships - and you'd be wrong. Matthew Dixon, Brent Adamson, and their colleagues at CEB have studied the performance of thousands of sales reps worldwide.

Their conclusion? The best salespeople don't just build relationships with customers. They challenge them.",978-0670922857,https://m.media-amazon.com/images/I/81zHI0uWAgL._SY522_.jpg,Portfolio Penguin (7 février 2013),Matthew Dixon
Actions ordinaires et Profits extraordinaires: Edition enrichie,15.38,"Ce livre est destiné à ceux qui s'intéressent aux valeurs de croissance. Actions Ordinaires et Profits Extraordinaires fait partie des best-sellers dans les livres de finance américains. Son auteur, Philip Fisher (1907-2004), est un personnage attachant, mais austère. Diplômé de la première promotion de la Business School de Stanford, il a créé, après la fin de la Seconde Guerre Mondiale, son fonds d'investissement, qu'il a dirigé seul pendant plus de cinquante ans. Il a aussi pendant quelques années assuré le cours de finance de marché à l'université de Stanford. C'est un précurseur dans l'analyse stratégique et sectorielle d'un titre, préalable à l'analyse des états financiers.",978-2361170400,https://m.media-amazon.com/images/I/81c3xDtVfAL._SY522_.jpg,VALOR; Enlarged édition (27 mai 2021),Philip A. Fisher
"La Bourse pour les Nuls - 5e édition : Livre sur la bourse, Découvrir les bases du marché de la finance et de l'analyse financière, apprenez à investir en bourse de manière intelligente",15.97,"Faites fructifier votre patrimoine !
DECOUVREZ L'UNIVERS DE LA BOURSE :

Faites fructifier votre patrimoine !
Quelles sont les grandes places financières mondiales ? Comment passer un ordre en Bourse ? Quels sont les placements les plus rentables ? Rédigé par un spécialiste de l'investissement boursier, la Bourse pour les Nuls s'adresse à tous ceux qui veulent comprendre facilement le fonctionnement de la Bourse. Que vous soyez un particulier curieux ou bien un épargnant soucieux de valoriser votre patrimoine, vous trouverez les réponses à vos questions dans ce livre !
Découvrez :
Les principaux acteurs des marchés financiers
La bonne gestion de votre portefeuille
Les outils d'aide à la décision
Les nouvelles formes d'investissement
Les règles fiscales des valeurs mobilières",978-2412048146,https://m.media-amazon.com/images/I/51GW-8VrA+L.jpg,Pour les nuls; Illustrated édition (23 janvier 2020),Gérard Horny
"Le guide complet du trading: Scalping, day trading, swing trading",45.0,"Vous souhaitez intervenir de manière active sur les marchés financiers ? Cet ouvrage regroupe et explique toutes les connaissances dont vous avez besoin pour vous lancer facilement :
Les principes fondamentaux de l’économie, pour comprendre les mouvements de marché mais aussi leur analyse par des professionnels et des médias spécialisés.
Les principes de l’analyse technique, qui vous permettront d’interpréter les variations de prix à l’aide de figures chartistes (qui traduisent la psychologie des intervenants) et d’indicateurs et d’oscillateurs techniques pouvant être utilisés de manière exclusive ou conjointe à l’économie fondamentale.
Le money management, pour maîtriser la gestion d’un compte de trading actif sans le mettre en danger.",978-2818811597,https://m.media-amazon.com/images/I/61t1Gb8zjjL._SY522_.jpg,Maxima (25 janvier 2023),Anthony Busière
L'Afrique et ses présences chinoises,7.25,"Cet ouvrage concilie deux approches. Dans une première partie, Stratégies géopolitiques chinoises, il étudie les stratégies globales définies par la Chine et la place qu’elles réservent à l’Afrique. Dans une seconde partie, Approches socio-politiques africaines, il examine la réception africaine de ces présences chinoises et les réponses diverses qu’elles suscitent dans quatre pays – Algérie, Cameroun, Côte d’Ivoire et Ghana. L’ouvrage se conclut sur une annexe statistique.
L’ensemble des contributions diversifie les éclairages sur des relations plus subtiles qu’elles ne sont généralement dépeintes. Contrairement à un cliché, les présences chinoises en Afrique sont le fruit d’une pluralité de facteurs qui altèrent parfois leur nature première ainsi que nos représentations, quand ce ne sont pas les acteurs africains eux-mêmes qui, en se les réappropriant, les réinventent.",978-2336452197,https://m.media-amazon.com/images/I/61Zg-XV6M-L._SY522_.jpg,Editions L'Harmattan (23 mai 2024),Alain Gascon
Can Asians Think?: Understanding the Divide Between East and West,17.07,,978-1586420338,https://m.media-amazon.com/images/I/410lRN5VItL.jpg,Steerforth Pr; 1er édition (1 janvier 2002),Kishore Mahbubani
,10.09,,,,,
Guide complet du trading avec Ichimoku,16.25,"En dix ans, la lecture des marchés avec Ichimoku Kinko Hyo est devenue incontournable pour tout trader qui recherche l'efficacité, la réussite mais surtout la simplicité d'analyse. Ce succès ne se dément pas et toutes les plateformes de trading ont intégré cet indicateur dans leurs nombreux outils. Cet ouvrage est le reflet de onze années d'expérience au cours desquelles, par une lecture de plus en plus fine, Karen Péloille a réussi à exprimer toute la puissance de ce système de lecture des marchés. Avec Ichimoku, toutes les informations nécessaires à l'élaboration de stratégies de trading et à l'accompagnement du déroulé de la position sont clairement visibles « d'un coup d'oeil ». Et le système de validation de mouvement des prix par l'une de ses composantes en font un outil « sécuritaire ». Ce livre vous présente de façon pédagogique toutes les connaissances nécessaires à acquérir afin de réussir votre trading avec un minimum de stress. Toutes les classes d'actifs, y compris les crypto-monnaies, sur toutes les unités de temps (UT) adaptées aussi bien à l'investisseur qu'au trader de court terme, sont passées en revue, le tout accompagné de nombreux exemples de trades. Une lecture rigoureuse et un travail d'application devant vos écrans devraient vous apporter la réussite espérée sans investir dans des formations supplémentaires.",978-2818810064,https://m.media-amazon.com/images/I/71FSXPhOQuL._SY522_.jpg,MAXIMA L MESNIL (1 avril 2021),Karen Peloille
