Nom,Description,Photo
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Hugo Lloris,"Champion du monde en 2018, Hugo Lloris a été le gardien de but des Bleus de 2008 à 2022 et leur capitaine pendant 12 ans. Il a joué pour l’OGC Nice, l’Olympique Lyonnais et l’équipe londonienne de Tottenham Hotspurs dont il était également le capitaine. Il détient le record du nombre de matchs joués en tant que capitaine de l’équipe de France et est considéré comme l’un des meilleurs gardiens de l’histoire du football.",
Sophie et Dominique Moulinas,"«Nous sommes les parents d'un tueur et d'un violeur. Nous sommes pétris de honte, de chagrin, de culpabilité. Pourtant, nous aimons notre fils. Nous restons ses parents. A perpétuité. Le 16 novembre 2011, Matthieu a violé puis assassiné Agnès Marin. Elle avait treize ans, lui dix-sept. Seize mois plus tôt, il avait violé une camarade de classe puis avait été remis en liberté dans l'attente de son jugement. Nous voulons, ici, essayer de comprendre. En remontant le fil de notre histoire, de nos décisions, bonnes ou mauvaises, sans rien omettre ni cacher. En parlant du système judiciaire et des ratés des expertises psychiatriques. En parlant de notre fils. Car avant de devenir un criminel, il était un enfant malade.» Sophie et Dominique Moulinas.",
,,
Matthieu Lartot,"Matthieu Lartot est journaliste sportif. Il est notamment le commentateur des matchs du XV de France, et présentateur de Stade 2.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Anaïs Maquiné Denecker,"Anais Maquiné est journaliste et productrice et vit entre Los Angeles et Paris. Elle a été rédactrice en chef des émissions E=M6, confessions intimes, 10H le mag, MIAM et de nombreux primes unitaires pour TF1 et M6. Elle a aussi créé, écrit et produit plusieurs concepts audiovisuels pour M6: les chefs contre-attaquent et l'histoire au quotidien. Travaillant entre les USA et la France, elle a récemment collaboré à la réalisation de l'émission Love trip Paris"" pour Fox Entertainment diffusé sur Disney + et Hulu./ Voix off de nombreux programmes tv, elle est aussi auteure. Son dernier roman ""la clé"" paru aux éditions des falaises a reçu le prix coup de cœur polar des libraires 2020.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Nickelodeon,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Edward Bernays,"Edward Bernays (1891-1995), neveu de Sigmund Freud émigré aux États-Unis, fut l'un des pères fondateurs des "" relations publiques "". Conseiller pour de grandes compagnies américaines, Bernays a mis au point les techniques publicitaires modernes. Au début des années 1950, il orchestra des campagnes de déstabilisation politique en Amérique latine, qui accompagnèrent notamment le renversement du gouvernement du Guatemala, main dans la main avec la CIA.


Normand Baillargeon, philosophe libertaire, professeur à l'Université du Québec à Montréal, est notamment l'auteur d'un Petit cours d'autodéfense intellectuelle paru chez Lux en 2007.",
Abnousse Shalmani,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Eric Naulleau,"Puisque la gauche ressemble de plus en plus au Titanic après sa rencontre avec l'iceberg fatal, intéressons-nous au capitaine du navire. Relégué dans les soutes du Parti socialiste, le camarade Mélenchon eut un jour l'idée, pour gagner les galons convoités, d'abandonner toutes ses convictions. C'est ainsi que l'intransigeant républicain, le laïcard convaincu devint le chantre du communautarisme et du séparatisme islamiste. Toute la gauche se trouva entraînée par le fond à sa suite, jusqu'au refus des insoumis de reconnaître le caractère terroriste des atrocités commises par le Hamas, le 7 octobre 2023. La République, c'était lui ! est l'histoire d'un naufrage, celui d'un camp idéologique en lutte contre les valeurs fondamentales de la France, au point de faire courir à notre pays un risque de guerre civile. Écrivain, critique littéraire (le JDD, Marianne et Transfuge), animateur de télévision, Éric Naulleau est l'auteur, notamment, de La Faute à Rousseau, paru chez Léo Scheer en 2023.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Christine Kelly,"Journaliste, Christine Kelly a travaillé neuf ans à LCI. Aujourd'hui, elle anime l'émission quotidienne Face à l'info sur CNews et collabore au JDD. Elle fut le plus jeune membre du Conseil supérieur de l'audiovisuel, de 2009 à 2015.",
Tarik Hamiche,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Adeline Toniutti,"Adeline Toniutti est chanteuse et pédagogue de renom, entourée de médecins spécialistes, elle anime des colloques internationaux pour faire avancer l'expertise sur la voix. Femme de télévision et artiste engagée, parmi ses combats, elle lutte tout particulièrement contre les violences conjugales.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Bruno Hourcade,"Diplômé d'une école de commerce, originaire du Sud-Ouest, Bruno Hourcade a raflé, à 29 ans, tous les records des jeux télés.

Cyrille Legendre, journaliste et écrivain, auteur de plusieurs romans policiers publiés au Masque, est lui aussi l'un des grands champions des "" 12 Coups de Midi "".",
Prince Harry,"Le prince Harry, duc de Sussex, est mari, père, acteur dans l’humanitaire et vétéran de guerre. Il milite pour l’écologie et s’engage pour la sensibilisation au bien-être mental. Il vit à Santa Barbara, en Californie, avec sa famille et leurs trois chiens.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Donny D.,,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Laurent Mariotte,"Chroniqueur et animateur culinaire sur TF1 dans l'émission quotidienne Petits plats en équilibre, et sur Europe 1 dans l'émission La Table des bons vivants (tous les samedis), Laurent Mariotte milite pour une cuisine accessible et bon marché. Il sillonne la France pour mettre en avant les artisans du goût et leurs ressources locales. Il est aussi l'auteur de nombreux ouvrages dans lesquels on retrouve son engagement pour une cuisine saine, équilibrée et de saison.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Valérie Bacot,"Originaire de Saône-et-Loire, Valérie Bacot grandit dans un village appelé La Clayette. Elle subit dès l’enfance les assauts quotidiens du compagnon de sa mère, sans trouver d’aide autour d’elle. Condamné en 1996 à quatre ans de prison pour agressions sexuelles sur mineure, celui-ci sort de prison au bout de deux ans et demi et retourne au domicile familial, où les viols reprennent. À l'âge de 17 ans, Valérie Bacot attend son premier enfant, et n’a pas d’autre choix que de s’installer avec son beau-père. Ils vivront ensemble pendant une vingtaine d’années et auront quatre enfants, trois garçons et une fille. Isolée, surveillée en permanence, maltraitée et régulièrement menacée de mort par son conjoint qui la force à se prostituer, elle le tue en 2016 et dissimule son corps dans la forêt. Arrêtée en 2017, elle est condamnée en 2021 à quatre ans de prison dont trois avec sursis et ressort libre du tribunal, ayant déjà purgé sa peine.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Frank Ahearn,"Frank Ahearn is a privacy consultant who helps people who want to start a new life. He began his carreer working undercover in retail, looking for employees stealing from department stores. That lead to a career in private investigating and becoming a ""skip tracer,"" a person who finds people who don't want to be found.

Along with his partner and co-author, Eileen C. Horan, Ahern ran a consulting business out of a virtual office. Born and bred in the Bronx, he now spends his time in Venice Beach, CA with long periods in New York City.",https://m.media-amazon.com/images/S/amzn-author-media-prod/5nn8au7q8pf78u4s8pspsp4fhc._SY600_.jpg
Philippe RIQUELME,,https://m.media-amazon.com/images/S/amzn-author-media-prod/4v60ciea9crnuse5c0pgcijqsp._SY600_.jpg
Haïm Korsia,Haïm Korsia est grand rabbin de France et membre de l'Institut.,
Andréa Bensaid,,https://m.media-amazon.com/images/S/amzn-author-media-prod/g2g102jlj7cqvie3ahjugrg3me._SY600_.jpg
Dana Mattioli,Dana Mattioli est journaliste au Wall Street Journal depuis 2006. Elle couvre les sujets liés à Amazon depuis 2019 et a été finaliste du prix Pulitzer du journalisme d'investigation pour son travail sur le site de vente en ligne.,https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Gary Vaynerchuk,"""One thing I've learned being around Gary for the last decade is that when he sees new consumer trends or new best practices in marketing, people should listen and act on them."" — Michael Rubin, CEO of Fanatics
""Gary was one of the first business interviews I did when I started to grow in this industry, and he has offered such valuable advice to me and my family over the years. Gary is always on the pulse of innovation and pop culture, and has so much knowledge in the world of social media and how brands and businesses can benefit from social platforms and digital creators."" — Charli D'Amelio television personality, and entrepreneur
""I've had the honor of leading the marketing efforts of a few big brands, but regardless of the experience, I can never rest on my laurels because the world keeps changing. Gary's book does a magnificent job of modernizing the tactics we've all used and making them relevant in a new world. If an old dog can learn new tricks, imagine what a new dog can learn!"" — Bozoma Saint John, hall of fame-inducted marketing executive, author, and entrepreneur
""This book offers marketers, boards, and CEOs a window into the importance of staying on top of consumer trends where underpriced attention, particularly in new platforms, can give you a competitive advantage. Gary's innate ability to understand humans is unparalleled, and as a result, Gary sees opportunities years ahead of others."" — Carolyn Everson, senior advisor at Permira and BCG and board member of The Walt Disney Company, The Coca-Cola Company, and Under Armour",https://m.media-amazon.com/images/S/amzn-author-media-prod/2vgvk31qqjmtqfqlak0jcim831._SY600_.jpg
Pierre-Stéphane Fort,"Un an d’enquête sur le nouveau visage de l’extrême droite française.

Enquêter sur Jordan Bardella, c’est se confronter aux multiples visages d’un Janus politique. Côté médias, il est ce gendre idéal au physique des années 1930, cheveux gominés et sourire
carnassier. Élevé à Saint-Denis, engagé au FN à 16 ans, il aime se présenter en self-made man. Une belle histoire au service de son ambition, qui ferait presque oublier l’étendard qu’il porte, celui de l’extrême droite.

Arme de séduction massive de son camp, c’est une créature façonnée par Marine Le Pen. Mi-Rastignac, mi-Bel-Ami, il a parfois tourné le dos à ses plus proches en politique et a su jouer de ses relations pour monter vite et haut. On dit de Jordan Bardella qu’il est un caméléon, « un coffre-fort ». Au fil d’une année en apnée au coeur de l’extrême droite, grâce à de nombreux témoignages et révélations exclusives, ce livre se propose d’en percer l’épais blindage.

Pierre-Stéphane Fort est journaliste et réalisateur de documentaires d’investigation.",
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Chris Miller,,
Dany Jucaud,"Dany Jucaud a grandi à Nice. Elle part vivre à Paris à la fin des années 1960 où elle est engagée comme assistante sur le fameux film érotique Emmanuelle, avant d’entamer une carrière de journaliste et de rejoindre Paris Match à la fin des années 1970. Elle en sera une figure incontournable pendant 40 ans.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Jacques Hogard,"Né en 1955 dans une famille de soldats, Jacques Hogard sert comme jeune officier à la Légion Étrangère, notamment au 2ème REP. En 1994, il commande au Rwanda le Groupement de Légion Etrangère de l'opération Turquoise. Ulcéré par la désinformation qui entoure l'action de la France et de son armée, il écrit : « Les larmes de l'honneur », paru en 2005 chez Hugo et Cie. En 1999, il dirige en Macédoine le Groupement des Forces Spéciales chargé de préparer et faciliter l'engagement de la Brigade Leclerc intégrée à la K-FOR de l'OTAN. De retour en France, nommé colonel, il prend sa retraite de l'armée. Il est aujourd'hui président de sociétés de conseil pour le développement à l'international. Jacques Hogard est officier de la légion d'honneur, titulaire de la croix de guerre des TOE et de la croix de la valeur militaire. Il est également titulaire de l'ordre de Saint Sava (Serbie) pour le sauvetage du monastère de Devic (Kosovo) victime en juin 1999 des rebelles albanais de l'UCK.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Hadas Jaoui-Kalderon,"Militante pour la paix, Hadas Jaoui-Kalderon a créé la Mom Force, la Force des mères, mouvement né au lendemain du 7 octobre qui sensibilise les politiques et les citoyens au sort des enfants otages. Avec la collaboration de Sabrina Belhassen, Laurent Del Bono et Samuel Athlan.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Patrick Roger,"Journaliste pour Le Monde depuis 1995, Patrick Roger couvre les Outre-mer depuis 2017. Spécialiste de la Nouvelle-Calédonie, il est l'auteur de nombreux reportages sur le territoire.",
Nicolas Massol,,
Martin Untersinger,"Martin Untersinger est enquêteur au Monde, spécialisé dans les questions liées à la cybersécurité. Il a notamment été auteur des révélations sur Pegasus publiées par Le Monde et Forbidden Stories en 2021.",https://m.media-amazon.com/images/I/01Kv-W2ysOL._SY600_.png
Selvaggia Lucarelli,,
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
Siemen Lens,"""I have had the pleasure of working with Siemen Lens on various visualization projects, from furniture visualization to visualizing biotech installations, where moving elements were also particularly important. Siemen is always looking for ways in which a visualization can still be improved, preferably by harnessing the processing power of a platform, making maximum use of parametric functions and Geometry Nodes. As a result, he achieves the desired visualization faster. What is particularly striking is that Siemen repeatedly manages to have enough info with a small briefing to realize a professional rendering. Siemen thinks visually and can effortlessly translate this into a strong way of working out graphics within a parametric environment. With this book, he shows the thinking frameworks you need to get to a result quickly. Always seen from a practical angle, Siemen takes you into the world of Blender""
--
Wouter Adriaensen, Owner Mercurius 3 / full service design agency",https://m.media-amazon.com/images/S/amzn-author-media-prod/k1nbr1h1df6v06rfed3716nkq7._SY600_.jpg
June & Lucy,,https://m.media-amazon.com/images/S/amzn-author-media-prod/q6bsmbqo73m935b494f9b8dlbr._SY600_.jpg
Tristan Charvillat,,
Marta Lapkowska Maremi Small Art,,https://m.media-amazon.com/images/S/amzn-author-media-prod/48i0m1mn1sfp2900f371dc4jbs._SY600_.jpg
